survey_id,site,date,avg_depth_m,time_24hr,transect_m,visibility_m,weather,current,local_boats,researcher,site_code,area_m2,area_ha,family,fish_count,fish_density_ha,trophic_group,taxon_family,genus,species_epithet,sci_name,site_type,cots_mean_ha,cots_max_ha,cots_15_mean,cots_15_max,HC,TUR,MAC,algal_cover,benthic_state,n_substrate_transects,cots_mean_ha_sc,HC_sc,MAC_sc,TUR_sc
AL2604,Aow Leuk,2026-04-06,9,13:07,100,7,2,None,3,Kim,AL,1000,0.1,Butterflyfish,16,160,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2604,Aow Leuk,2026-04-06,9,13:07,100,7,2,None,3,Kim,AL,1000,0.1,Parrotfish,17,170,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2604,Aow Leuk,2026-04-06,9,13:07,100,7,2,None,3,Kim,AL,1000,0.1,Rabbitfish,22,220,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2604,Aow Leuk,2026-04-06,9,13:07,100,7,2,None,3,Lucy W,AL,1000,0.1,Butterflyfish,25,250,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2604,Aow Leuk,2026-04-06,9,13:07,100,7,2,None,3,Lucy W,AL,1000,0.1,Parrotfish,5,50,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2604,Aow Leuk,2026-04-06,9,13:07,100,7,2,None,3,Lucy W,AL,1000,0.1,Rabbitfish,23,230,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2606,Aow Leuk,2026-06-01,10,13:31,100,3,3,None,1,Cam,AL,1000,0.1,Butterflyfish,5,50,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2606,Aow Leuk,2026-06-01,10,13:31,100,3,3,None,1,Cam,AL,1000,0.1,Parrotfish,3,30,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2606,Aow Leuk,2026-06-01,10,13:31,100,3,3,None,1,Cam,AL,1000,0.1,Rabbitfish,7,70,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2606,Aow Leuk,2026-06-01,10,13:31,100,3,3,None,1,Kenzie,AL,1000,0.1,Butterflyfish,4,40,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2606,Aow Leuk,2026-06-01,10,13:31,100,3,3,None,1,Kenzie,AL,1000,0.1,Parrotfish,2,20,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
AL2606,Aow Leuk,2026-06-01,10,13:31,100,3,3,None,1,Kenzie,AL,1000,0.1,Rabbitfish,5,50,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,7,15,Below_15,Above_15,33.48649925254956,33.93852168468359,0.964644011917514,34.90316569660111,1.4166664440515504,9,-0.6424202940076064,-1.0050796305339347,-0.9629537316089548,0.7643105685214274
GR2504,Green Rock Wall,2025-04-01,8.1,7:30,100,12,3,None,2,Niamh,GR,1000,0.1,Butterflyfish,31,310,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2504,Green Rock Wall,2025-04-01,8.1,7:30,100,12,3,None,2,Niamh,GR,1000,0.1,Parrotfish,19,190,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2504,Green Rock Wall,2025-04-01,8.1,7:30,100,12,3,None,2,Niamh,GR,1000,0.1,Rabbitfish,36,360,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2504,Green Rock Wall,2025-04-01,8.1,7:30,100,12,3,None,2,Tessa,GR,1000,0.1,Butterflyfish,25,250,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2504,Green Rock Wall,2025-04-01,8.1,7:30,100,12,3,None,2,Tessa,GR,1000,0.1,Parrotfish,23,230,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2504,Green Rock Wall,2025-04-01,8.1,7:30,100,12,3,None,2,Tessa,GR,1000,0.1,Rabbitfish,33,330,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2506,Green Rock Wall,2025-06-19,10.1,7:42,100,10,3,None,0,Elena,GR,1000,0.1,Butterflyfish,12,120,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2506,Green Rock Wall,2025-06-19,10.1,7:42,100,10,3,None,0,Elena,GR,1000,0.1,Parrotfish,28,280,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2506,Green Rock Wall,2025-06-19,10.1,7:42,100,10,3,None,0,Elena,GR,1000,0.1,Rabbitfish,22,220,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2506,Green Rock Wall,2025-06-19,10.1,7:42,100,10,3,None,0,Mirea,GR,1000,0.1,Butterflyfish,13,130,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2506,Green Rock Wall,2025-06-19,10.1,7:42,100,10,3,None,0,Mirea,GR,1000,0.1,Parrotfish,33,330,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2506,Green Rock Wall,2025-06-19,10.1,7:42,100,10,3,None,0,Mirea,GR,1000,0.1,Rabbitfish,24,240,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2508,Green Rock Wall,2025-08-06,8,7:31,100,20,3,None,3,Iola,GR,1000,0.1,Butterflyfish,39,390,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2508,Green Rock Wall,2025-08-06,8,7:31,100,20,3,None,3,Iola,GR,1000,0.1,Parrotfish,41,410,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2508,Green Rock Wall,2025-08-06,8,7:31,100,20,3,None,3,Iola,GR,1000,0.1,Rabbitfish,29,290,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2508,Green Rock Wall,2025-08-06,8,7:31,100,20,3,None,3,Sophie,GR,1000,0.1,Butterflyfish,33,330,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2508,Green Rock Wall,2025-08-06,8,7:31,100,20,3,None,3,Sophie,GR,1000,0.1,Parrotfish,32,320,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2508,Green Rock Wall,2025-08-06,8,7:31,100,20,3,None,3,Sophie,GR,1000,0.1,Rabbitfish,21,210,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2510,Green Rock Wall,2025-10-01,10.8,7:30,100,14,2,None,4,Mathys,GR,1000,0.1,Butterflyfish,19,190,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2510,Green Rock Wall,2025-10-01,10.8,7:30,100,14,2,None,4,Mathys,GR,1000,0.1,Parrotfish,37,370,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2510,Green Rock Wall,2025-10-01,10.8,7:30,100,14,2,None,4,Mathys,GR,1000,0.1,Rabbitfish,25,250,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2510,Green Rock Wall,2025-10-01,10.8,7:30,100,14,2,None,4,Tilda,GR,1000,0.1,Butterflyfish,18,180,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2510,Green Rock Wall,2025-10-01,10.8,7:30,100,14,2,None,4,Tilda,GR,1000,0.1,Parrotfish,53,530,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2510,Green Rock Wall,2025-10-01,10.8,7:30,100,14,2,None,4,Tilda,GR,1000,0.1,Rabbitfish,28,280,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2602,Green Rock Wall,2026-02-03,11,8:45,100,15,2,None,3,Felix,GR,1000,0.1,Butterflyfish,22,220,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2602,Green Rock Wall,2026-02-03,11,8:45,100,15,2,None,3,Felix,GR,1000,0.1,Parrotfish,32,320,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2602,Green Rock Wall,2026-02-03,11,8:45,100,15,2,None,3,Felix,GR,1000,0.1,Rabbitfish,28,280,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2602,Green Rock Wall,2026-02-03,11,8:45,100,15,2,None,3,Harriet,GR,1000,0.1,Butterflyfish,27,270,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2602,Green Rock Wall,2026-02-03,11,8:45,100,15,2,None,3,Harriet,GR,1000,0.1,Parrotfish,35,350,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2602,Green Rock Wall,2026-02-03,11,8:45,100,15,2,None,3,Harriet,GR,1000,0.1,Rabbitfish,34,340,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2604,Green Rock Wall,2026-04-09,10,7:34,100,12,1,Medium,3,Kim,GR,1000,0.1,Butterflyfish,28,280,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2604,Green Rock Wall,2026-04-09,10,7:34,100,12,1,Medium,3,Kim,GR,1000,0.1,Parrotfish,32,320,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2604,Green Rock Wall,2026-04-09,10,7:34,100,12,1,Medium,3,Kim,GR,1000,0.1,Rabbitfish,26,260,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2604,Green Rock Wall,2026-04-09,10,7:34,100,12,1,Medium,3,Lucy W,GR,1000,0.1,Butterflyfish,34,340,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2604,Green Rock Wall,2026-04-09,10,7:34,100,12,1,Medium,3,Lucy W,GR,1000,0.1,Parrotfish,28,280,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2604,Green Rock Wall,2026-04-09,10,7:34,100,12,1,Medium,3,Lucy W,GR,1000,0.1,Rabbitfish,21,210,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2606,Green Rock Wall,2026-06-02,10.1,7:42,100,15,3,None,1,Bea,GR,1000,0.1,Butterflyfish,16,160,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2606,Green Rock Wall,2026-06-02,10.1,7:42,100,15,3,None,1,Bea,GR,1000,0.1,Parrotfish,40,400,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2606,Green Rock Wall,2026-06-02,10.1,7:42,100,15,3,None,1,Bea,GR,1000,0.1,Rabbitfish,13,130,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2606,Green Rock Wall,2026-06-02,10.1,7:42,100,15,3,None,1,Ezgi,GR,1000,0.1,Butterflyfish,19,190,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2606,Green Rock Wall,2026-06-02,10.1,7:42,100,15,3,None,1,Ezgi,GR,1000,0.1,Parrotfish,40,400,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
GR2606,Green Rock Wall,2026-06-02,10.1,7:42,100,15,3,None,1,Ezgi,GR,1000,0.1,Rabbitfish,18,180,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,1.6377425161869654,-0.6332799587674177,1.7516963444257028,-0.05750568127779655
RR2510,Red Rock Wall,2025-10-01,9.6,9:39,100,12,2,Light,1,Jake,RR,1000,0.1,Butterflyfish,46,460,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2510,Red Rock Wall,2025-10-01,9.6,9:39,100,12,2,Light,1,Jake,RR,1000,0.1,Parrotfish,37,370,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2510,Red Rock Wall,2025-10-01,9.6,9:39,100,12,2,Light,1,Jake,RR,1000,0.1,Rabbitfish,40,400,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2510,Red Rock Wall,2025-10-01,9.6,9:39,100,12,2,Light,1,Thomas,RR,1000,0.1,Butterflyfish,28,280,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2510,Red Rock Wall,2025-10-01,9.6,9:39,100,12,2,Light,1,Thomas,RR,1000,0.1,Parrotfish,16,160,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2510,Red Rock Wall,2025-10-01,9.6,9:39,100,12,2,Light,1,Thomas,RR,1000,0.1,Rabbitfish,18,180,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
EXTRA,Red Rock Wall,2025-10-21,10,9:30,100,10,3,None,2,Agathe,RR,1000,0.1,Butterflyfish,34,340,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
EXTRA,Red Rock Wall,2025-10-21,10,9:30,100,10,3,None,2,Agathe,RR,1000,0.1,Butterflyfish,24,240,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
EXTRA,Red Rock Wall,2025-10-21,10,9:30,100,10,3,None,2,Agathe,RR,1000,0.1,Parrotfish,24,240,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
EXTRA,Red Rock Wall,2025-10-21,10,9:30,100,10,3,None,2,Agathe,RR,1000,0.1,Parrotfish,20,200,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
EXTRA,Red Rock Wall,2025-10-21,10,9:30,100,10,3,None,2,Agathe,RR,1000,0.1,Rabbitfish,31,310,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
EXTRA,Red Rock Wall,2025-10-21,10,9:30,100,10,3,None,2,Agathe,RR,1000,0.1,Rabbitfish,29,290,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2602,Red Rock Wall,2026-02-04,14,10:26,100,15,2,None,1,Kassia,RR,1000,0.1,Butterflyfish,43,430,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2602,Red Rock Wall,2026-02-04,14,10:26,100,15,2,None,1,Kassia,RR,1000,0.1,Parrotfish,21,210,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
